ImageName,ImageText,Gender,View,Magnification,Location,Host,Species,ScientificName_accepted,ScientificName,Class,Order,Family,Genus,Species
micrap6.jpg,"Microdorylaimus rapsus
female lips ToooX
Konza Prairie
Caucasian bluestem
96W 35"" 39No5""
101m
© Peter Mullin/2000",female,lips,,Konza Prairie,Caucasian bluestem,Microdorylaimus rapsus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus rapsus
micrap7.jpg,"Konza Prairie
ucasian bluestem
96W 335° 39N03'
© Peter Mullin/2000",female,basal esophagus,1000x,Konza Prairie,Caucasian bluestem,Microdorylaimus rapsus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,
micrap8.jpg,"© Peter Mullin/2000 Microdorylaimus rapsus
female tail 1000X
Konza Prairie
Caucasian bluestem
100 Am’
96WW 35"" 39No5'",female,tail,1000X,Konza Prairie,Caucasian bluestem,© Peter,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,© Peter
microm1.jpg,"Microdorylaimus modestus
female  100X
Konza Prairie
© Peter Mullin/2000 Little bluestem
96 35"" 39No5",female,body,100X,Konza Prairie,Little bluestem,Microdorylaimus modestus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus modestus
microm10.jpg,"© Peter Mullin/2000
100 im
Microdorylaimus modestus
female 100K
Konza Prairie
Poi bluceteny flucgrase
96W 35"" 39N05'",female,body,100x,Konza Prairie,Big bluestem/Bluegrass,Microdorylaimus modestus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus modestus
microm11.jpg,"Microdorylaimus modestus
female head +00X
ows Prone
Bidiber eae lerers
96 35"" 39No5'",female,head,,,,Microdorylaimus modestus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus modestus
microm12.jpg,"© Peter Mullin/z000
Microdorylaimus modestus
female basalesophagus 4+00X
(hoowes| feats
Biter tea ielleaeers
96W 35"" 39No5'",female,esophagus,,,,Microdorylaimus modestus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus modestus
microm13.jpg,"© Peter Mullin/z000
20m
96 35"" 39No5
Microdorylaimus modestus
vulva 400X
(amon site
ie bluesian/fSlucerace",female,vulva,400X,,,Microdorylaimus modestus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus modestus
microm14.jpg,"Microdorylaimus modestus
jpvenile head 1000X
Konza Prairie
Little bluestem/
Bluegrass",,head,1000X,Konza Prairie,Little bluestem,Microdorylaimus modestus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus modestus
microm2.jpg,"Microdorylaimus modestus
female head 400X
Konza Prairie
Little bluestem
96WW 35"" 39No5'",female,head,400X,Konza Prairie,Little bluestem,Microdorylaimus modestus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus modestus
microm3.jpg,"© Peter Mullin/2000
Microdorylaimus
modestus
vulva 400X
Konza Prairie
Little bluestem
96 35"" 39No5'",female,vulva,400X,Konza Prairie,Little bluestem,Microdorylaimus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus
microm4.jpg,"© Peter Mullin/2000
Microdorylaimus modestus
female basalesophagus 400X
Konza Prairie
Little bluestem",female,esophagus,400X,Konza Prairie,Little bluestem,Microdorylaimus modestus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus modestus
microm5.jpg,"Microdorylaimus modestus
female tail +00X
Konza Prairie
Little bluestem
© Peter Mullin/2000
96\N 35"" 39N05'",female,tail,,Konza Prairie,Little bluestem,Microdorylaimus modestus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus modestus
microm6.jpg,"Microdorylaimus modestus
female 100X%
apes aire
Bie bluestem’
Bloerease
© Peter Mullin/2000
96 35"" 39No5'",female,body,100X,Konza Prairie,Big bluestem/Bluegrass,Microdorylaimus modestus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus modestus
microm7.jpg,"Microdorylaimus modestus
female head +00X
ree ane
Rieliotwisiccecs
96 35"" 39No5'
© Peter Mullin/2000",female,head,,,,Microdorylaimus modestus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus modestus
microm8.jpg,"iieseteny ae modestus
vulva 400X
(eowonl teste
eee:
Bones",female,vulva,400X,,,,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,
microm9.jpg,"Microdorylaimus
modestus
female tail +00X
Kereainane
Big bluccten/Blucgiaes
96 33"" 39N05'
20m
y © Peter Mullin/2000",female,tail,,,,Microdorylaimus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus
microp1.jpg,"© Peter Mullin/2000
100 fim
besazctang vite parvissimus
male 100X
(Reyealfibitts
levee
96W 35"" 39N05'",male,body,100X,Konza Prairie,Bluegrass,Microdorylaimus parvissimus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,
microp2.jpg,"Microdorylaimus parvissimus
female head 4+00X
Konza Prairie
Blocgraes
© Peter Mullin/2000
96 35° 39No5'
20m",female,head,,Konza Prairie,,Microdorylaimus parvissimus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus parvissimus
microp3.jpg,"Microdorylaimus parvissimus
vulva 400X
Konza Prairie
Sliazers",female,vulva,400X,Konza Prairie,,Microdorylaimus parvissimus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus parvissimus
microp4.jpg,"Microdorylaimus parvissimus
female tail 400X
Kenen firsine
Blaeeraee
20 [1m © Peter Mullin72000
96\N 35"" 39N05'",female,tail,400X,,,Microdorylaimus parvissimus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus parvissimus
microth1.jpg,"Microdor sito thornei
female head 400X
Konza Prairie
Little bluestem
96W 35"" 39No5'
20)1m
© Peter Mullin/z000",female,head,400X,Konza Prairie,Little bluestem,,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,
microth2.jpg,"Microdorylaimus thornei
female tail +00X
Konza Prairie
Little bluestem
20m
96W 35"" 39No5'
© Peter Mullin/2000",female,tail,,Konza Prairie,Little bluestem,Microdorylaimus thornei,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus thornei
microth3.jpg,"Microcorylaimus
thornei
female head 1000X
Konza Prairie
Little bluestem
© Peter Mullin/2000
96WW 35"" 39No5""
= 1Opm",female,head,1000X,Konza Prairie,Little bluestem,,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,
microth4.jpg,,female,tail,400x,Konza Prairie,Bluegrass,Microdorylaimus thornei,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,
mimis1.jpg,"Microdorylaimus miser
female 100X
Lava Mountain, |daho
Cactus
100 jim
© Peter Mullin/2000",female,body,100X,"Lava Mountain, Idaho",Bluegrass,Microdorylaimus miser,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus miser
mimis2.jpg,"Microdory laimus miser
female head 4+00X
Lava Mountain, |daho
Cactus
20 fim
© Peter Mullin/2000",female,head,,Lava Mountain,,,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,
mimis3.jpg,"Microdorylaimus miser
vulva” 400K
[Lava Mountain, |daho
Cactus
20m
© Peter Mullin/z000",female,vulva,,Lava Mountain,,Microdorylaimus miser,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus miser
mimis4.jpg,"rodorylaimus miser
female “tail 400X,
Lava Mountain, |daho:
Cactus
20m
© Peter Mullin/z000",female,tail,400X,Lava Mountain,,,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,
mimis5.jpg,"crodorylaimus miser
female anterior ~400X
Lava Mountain, |daho
Cactus
© Peter Mullin/2000",female,anterior,400X,Lava Mountain,,,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,
mimis6.jpg,"Microdorylaimus miser
vulva +00X
Lava Mountain, |daho
Cactus
20 Um
© Peter Mullin/2000",female,vulva,,Lava Mountain,,Microdorylaimus miser,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus miser
mimis7.jpg,"Microdorylaimus miser
female “tail 4+00X
Lava Mountain, |daho
Cactus
20m
© Peter Mullin/2000,",female,tail,,Lava Mountain,,Microdorylaimus miser,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus miser
mimis8.jpg,"Microdorylaimus miser
female head 1000X
Lava Mountain, |daho
Cactus",female,head,1000X,Lava Mountain,,Microdorylaimus miser,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus miser
mimiser1.jpg,"100 im
96W 55"" 39No5'
Microdorylaimus miser
female 100X
Konza Prairie
Big bluestem/|_ittlebluestem
© Peter Mullin/2000",female,body,100X,Konza Prairie,Big bluestem/Little bluestem,Microdorylaimus miser,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus miser
mimiser10.jpg,"Microdorylaimus miser
vulva 400K
Konza Prairie
Big bluestem
96 35"" 39No5'
© Peter Mullin/2000",female,vulva,,Konza Prairie,Big bluestem,Microdorylaimus miser,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus miser
mimiser11.jpg,"icrodorylaimus miser
female tail 400X
Konza Prairie
Beiter
© Peter Mullin72000
96WW 35° 39No5'
20m",female,tail,400X,Konza Prairie,,,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,
mimiser13.jpg,"Microdor laimus miser
female Pe 400X
Konza Prairie
Big bluestem/Bluegrass
96WW 35"" 39No5'
© Peter Mullin/2000
20m",female,head,400X,Konza Prairie,Big bluestem/Bluegrass,Microdorylaimus miser,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,
mimiser14.jpg,"Microdorylaimus miser
vulva. 400X
eee [patie
[ig bluceen Bile cco",female,vulva,400X,,,Microdorylaimus miser,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus miser
mimiser15.jpg,"Microdorylaimus miser
female “tail +00X
Nawenitleine
ve hleeeny laeemer
96W 33° 39No3""
20m
© Peter Mullin/2000",female,tail,,,,Microdorylaimus miser,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus miser
mimiser16.jpg,"Mises eriaints miser
juvenile head 400X
Konza Prairie
Blugrass
98 35"" 39No5'
20m",juvenile,head,400X,Konza Prairie,,,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,
mimiser17.jpg,"Microdorylaimus miser
juvenile tail 400X
Konza Prairie
96\N 35"" 39N05'
© Peter Mullin/2000",juvenile,tail,400X,Konza Prairie,,Microdorylaimus miser,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus miser
mimiser18.jpg,"Microdor en miser
juvenile hea
Konza Prairie
Big bluestem/
Scribner's panicum
20m
96W 33° 39N03'",juvenile,head,400X,Konza Prairie,Big bluestem/Scribner's panicum,Microdorylaimus miser,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,
mimiser19.jpg,"Microdorylaimus miser
juvenile tail 4+00X
Reraheine
Bie Bliesten?
Seribner's panicum
20m",juvenile,tail,,,Seribner's panicum,Microdorylaimus miser,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus miser
mimiser2.jpg,"Microdorylaimus miser
female anterior 400X
Konza Prairie
Big bluestem/
Littlebluestem
96 55"" 39No5'
© Peter Mullin/2000",female,anterior,400X,Konza Prairie,Big bluestem,Microdorylaimus miser,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus miser
mimiser3.jpg,"Microdorylaimus miser
vulva 4+00X
© Peter Mullin/2000
Konza Prairie
Big bluestem/|_ittlebluestem
96 35"" 39No5'",female,vulva,,Konza Prairie,Big bluestem,Microdorylaimus miser,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus miser
mimiser4.jpg,"96WW 35"" 39No5
Microdorylaimus miser
female ‘tail +00X
Konza Prairie
Big bluestem/|_ittlebluestem
20m",female,tail,,Konza Prairie,Big bluestem,Microdorylaimus miser,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus miser
mimiser5.jpg,"——
100 im
Microdorylaimus miser
female  40X
Konza Prairie
Big bluestem
96 35"" 39No5'
© Peter Mullin/2000",female,body,40X,Konza Prairie,Big bluestem,Microdorylaimus miser,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus miser
mimiser6.jpg,"Microdorylaimus miser
vulva 400K
arrange
Bg blicser
20m
96W 35° 39No5'
© Peter Mullin/2000",female,vulva,,,,Microdorylaimus miser,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus miser
mimiser7.jpg,"Microdorylaimus miser
female head 1000X
Konza Prairie
Big bluccen
1Opm
96WW 35° 39No5'",female,head,1000X,Konza Prairie,,Microdorylaimus miser,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus miser
mimiser8.jpg,"Microdorylaimus miser
female 100X
Konza Prairie
96W 35"" 39N05' Big bluestem
100 im
© Peter Mullin72000",female,body,100X,Konza Prairie,Big bluestem,Microdorylaimus miser,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus miser
mimiser9.jpg,"Mies Satur miser
female head +00X
Konza Prairie
Brgbluesten
96W 35"" 39No5""
20m",female,head,,Konza Prairie,,,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,
mimod1.jpg,"© Peter Mullin72000
——
100 jim
Microdorylaimus modicus
female 40)
Konza Prairie
Caucasian bluestem
96W 35"" 39No5'",female,body,40x,Konza Prairie,Caucasian bluestem,Microdorylaimus modicus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus modicus
mimod10.jpg,"Microdorylaimus modicus
female tail 4+00X
Konza Prairie
Caucasian bluestem
96 35° 39No5'
© Peter Mullin/2000
20m",female,tail,,Konza Prairie,Caucasian bluestem,Microdorylaimus modicus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus modicus
mimod2.jpg,"crodorylaimus modicus
female head +00X
Konza Prairie
Caucasian bluestem
96 35"" 39No5'
© Peter Mull
20m",female,head,,Konza Prairie,Caucasian bluestem,,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,
mimod3.jpg,"96W 35"" 39No5'
.
£
© eo
3 as
3 os
le} go
Ee 53
2% 4
EF
alg
a :
Oo > a
. =
5 S
o S
= §
4
ra
oO",female,vulva,400x,Konza Prairie,Caucasian bluestem,Microdorylaimus modicus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,
mimod4.jpg,"Microdorylaimus modicus
female tail +00X
Konza Prairie
Caucasian bluestem
—_—___
20m 96\W 35"" 39No5'
© Peter Mullin’2000",female,tail,,Konza Prairie,Caucasian bluestem,Microdorylaimus modicus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus modicus
mimod5.jpg,"Mic oon aimee modicus
female “head 1000X
Konza Prairie
Caucasian bluestem
96 35"" 39No5'
1pm
© Peter Mullin/z000",female,head,1000X,Konza Prairie,Caucasian bluestem,,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,
mimod6.jpg,"——
100 im
Microdorylaimus modicus
female 40X%
Konza Prairie
Caucasian bluestem
96WW 35° 39No5'
© Peter Mullin72000",female,body,40X,Konza Prairie,Caucasian bluestem,Microdorylaimus modicus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus modicus
mimod7.jpg,"Microdorylaimus modicus
female” head 400X
Konza Prairie
Caucasian bluestem",female,head,400X,Konza Prairie,Caucasian bluestem,Microdorylaimus modicus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus modicus
mimod8.jpg,"Microdorylaimus modicus
female basal esophagus +00X
Konza Prairie
Caucasian bluestem
96WW 35"" 39No5'",female,basal esophagus,,Konza Prairie,Caucasian bluestem,Microdorylaimus modicus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus modicus
mimod9.jpg,"Microdorylaimus modicus
vulva 400X
Konza Prairie
Caucasian
bluestem
© Peter Mullin/2000",female,vulva,400X,Konza Prairie,,Microdorylaimus modicus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus modicus
mineat1.jpg,"Merlinius lineatus
paratype
head
note light
sclerotization
Photogracies Fem Powers",,head,,,,Merlinius lineatus,Scutylenchus,Merlinius,Chromadorea,Rhabditida,Dolichodoridae,Merlinius,Merlinius lineatus
mineat2.jpg,"Merlinius lineatus
aratype
7 longitudinal striati ad.
Photograph-T om Powers",female,head,400x,,,Merlinius lineatus,Scutylenchus,Merlinius,Chromadorea,Rhabditida,Dolichodoridae,Merlinius,Merlinius lineatus
mineat3.jpg,"Merlinius lineatus
allotype
spicules
Photograph- Tom Powers",male,spicules,,,,Merlinius lineatus,Scutylenchus,Merlinius,Chromadorea,Rhabditida,Dolichodoridae,Merlinius,Merlinius lineatus
miparv1.jpg,"Microdorylaimus parvus
female 100X
Konza Prairie
Big bluestem/Little bluestem
96WW 35"" 39No5'
100 wm
© Peter Mullin72000",female,body,100X,Konza Prairie,Big bluestem/Little bluestem,Microdorylaimus parvus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus parvus
miparv2.jpg,"Microdorylaimus
arvus
emale head 400X
Konza Prairie
Big bluestem/
Little bluestem
96WW 35"" 39No5'
20m
© Peter Mullin/2000",male,head,400X,Konza Prairie,Little bluestem,Microdorylaimus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus
miparv3.jpg,"96WW 35° 39No5'
Microdorylaimus parvus
vulva 400X,
Konza Prairie
Big bluestem/|_ittle bluestem",female,vulva,400X,Konza Prairie,Big bluestem/|_ittle bluestem,Microdorylaimus parvus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus parvus
miparv4.jpg,"© Peter Mullin/2000
96W 35"" 39N05'
Microdorylaimus arvus }
female tail 400)
Konza Prairie
Big bluestem/{_ittle bluestem",female,tail,,Konza Prairie,Big bluestem,Microdorylaimus arvus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus arvus
miparv5.jpg,"Microdorylaimus parvus
vulva 400K
Konza Prairie
Little blucsten/
Bieegrass
© Peter Mullin#2000",female,vulva,,Konza Prairie,,Microdorylaimus parvus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,Microdorylaimus parvus
miparv6.jpg,"100 im
96\N 35' 39N05'
Miredocisings parvus
female 100X
eraene
I leBlucsten/tluegrase
© Peter Mullin/2000",female,body,100X,Konza Prairie,Big bluestem/Little bluestem,Microdorylaimus parvus,Microdorylaimus,Microdorylaimus,Enoplea,Dorylaimida,Qudsianematidae,Microdorylaimus,
monfili.jpg,"Monhystera filiformis
(Monhystra filiformis)
Thorne, 1929
Nematodes From Long's Peak",,compare,,Long's Peak,,Monhystera filiformis,Monhystera,Monhystera,Chromadorea,Monhysterida,Monhysteridae,Monhystera,Monhystera filiformis
monhys1.jpg,"9635"" 39No5! © Peter Mullin/2000
Om
Monhystera sp.
female amphid 1000X
Memzalfestita
inerere",female,amphid,1000X,,,Monhystera sp.,Monhystera,Monhystera,Chromadorea,Monhysterida,Monhysteridae,Monhystera,Monhystera sp.
monhys10.jpg,"Monhi jstera Sp.
female head 1000X
10 um Konza Prairie
laneg ace
96WW 35"" 39No5 © Peter Mullin72000",female,head,1000X,Konza Prairie,,,Monhystera,Monhystera,Chromadorea,Monhysterida,Monhysteridae,Monhystera,
monhys11.jpg,"Monhystera sp.
vulva 1000X
Konza Prairie
Bluegrass
10pm
96WW 35"" 39No5'
© Peter Mullin/2000",female,vulva,1000X,Konza Prairie,Bluegrass,Monhystera sp.,Monhystera,Monhystera,Chromadorea,Monhysterida,Monhysteridae,Monhystera,Monhystera sp.
monhys12.jpg,"© Peter Mullin/2000
1Oum
Mesysters By
female head 1000X
Konza Prairie
Bluegrass
96WW 35"" 39No5'",female,head,1000X,Konza Prairie,Bluegrass,,Monhystera,Monhystera,Chromadorea,Monhysterida,Monhysteridae,Monhystera,
monhys13.jpg,"Monhi istera a
juvenile “head 400,
Konza Prairie
Slesers
20m
96 35"" 39No5'
© Peter Mullin’2000",juvenile,head,,Konza Prairie,,,Monhystera,Monhystera,Chromadorea,Monhysterida,Monhysteridae,Monhystera,
monhys14.jpg,"Monhystera sp.
juvenile head 1000X
real tre
Bluegrass
10pm",juvenile,head,1000X,,Bluegrass,Monhystera sp.,Monhystera,Monhystera,Chromadorea,Monhysterida,Monhysteridae,Monhystera,Monhystera sp.
monhys15.jpg,"Monhi jstera sp.
juvenile amp! id 000K
Konza Prairie
Bluegrass
96 35"" 39No5'
10 fim
© Peter Mullin/2000",juvenile,amphid,1000x,Konza Prairie,Bluegrass,Monhystera sp.,Monhystera,Monhystera,Chromadorea,Monhysterida,Monhysteridae,Monhystera,
monhys16.jpg,"Monhystera Sp.
juvenile basalesophagus 1000X
ereiane
tec
96 35"" 39No5'
10pm
© Peter Mullin/2000",juvenile,esophagus,1000X,,,Monhystera Sp.,Monhystera,Monhystera,Chromadorea,Monhysterida,Monhysteridae,Monhystera,Monhystera Sp.
monhys2.jpg,"jstera sp.
female basal J orhncue ls o00X
Monh
Konza Prairie
Sporobolus
96\N 33"" 39N05'
E
a
2",female,basal esophagus,1000x,Konza Prairie,Sporobolus,Monhystera sp.,Monhystera,Monhystera,Chromadorea,Monhysterida,Monhysteridae,Monhystera,
monhys3.jpg,"20m
Menhysters Sp.
female head +00,
Konza Prairie
Sporobolus
96 35"" 39No5'
© Peter Mullin/2000",female,head,,Konza Prairie,Sporobolus,,Monhystera,Monhystera,Chromadorea,Monhysterida,Monhysteridae,Monhystera,
monhys4.jpg,"Monhi stera sp.
female basal esophagus +00X
Konza Prairie
Sporobolus
96W 35"" 39No5'
20m",female,basal esophagus,,Konza Prairie,Sporobolus,,Monhystera,Monhystera,Chromadorea,Monhysterida,Monhysteridae,Monhystera,
monhys5.jpg,"Monhysters Sp.
female vulva/tail +00X
Konza Prairie
Sporobolus
96W 35"" 39No5'
20m
© Peter Mullin/2000",female,tail,,Konza Prairie,Sporobolus,,Monhystera,Monhystera,Chromadorea,Monhysterida,Monhysteridae,Monhystera,
monhys6.jpg,"Monhystera sp.
female head 1000X%
Konza Prairie
Sporobolus
96WW 55"" 39No5'
© Peter Mullin/z000
1m",female,head,1000X,Konza Prairie,Sporobolus,Monhystera sp.,Monhystera,Monhystera,Chromadorea,Monhysterida,Monhysteridae,Monhystera,Monhystera sp.
monhys7.jpg,"Monhystera sp.
female amphid 1000X
Konza Prairie
Sporobolus
10pm
96 35"" 39No5'
© Peter Mullin72000
'
a)
4
-
.
t
i}
:
,
L
:
9",female,amphid,1000X,Konza Prairie,Sporobolus,Monhystera sp.,Monhystera,Monhystera,Chromadorea,Monhysterida,Monhysteridae,Monhystera,Monhystera sp.
monhys8.jpg,"Mon istera Be
eae ead 400X
Konza Prairie
Junegrass
96 35"" 39No5'
<4
20 um © Peter Mullin/2000",female,head,400X,Konza Prairie,Junegrass,,Monhystera,Monhystera,Chromadorea,Monhysterida,Monhysteridae,Monhystera,
monhys9.jpg,"Monhystera sp.
female~ tail 400X
Konza Prairie
heer
20m
96 35"" 39No5'
© Peter Mullin/2000",female,tail,400X,Konza Prairie,,Monhystera sp.,Monhystera,Monhystera,Chromadorea,Monhysterida,Monhysteridae,Monhystera,Monhystera sp.
monic1.jpg,"Merlinius conicus
paratype
photograph- | om Powers",,spicules,400X,,,Merlinius conicus,Scutylenchus,Merlinius,Chromadorea,Rhabditida,Dolichodoridae,Merlinius,Merlinius conicus
monic2.jpg,"Merlinius conicus
paratype
os Wd
photograph- | om Powers",,stylet knobs,400X,,,Merlinius conicus,Scutylenchus,Merlinius,Chromadorea,Rhabditida,Dolichodoridae,Merlinius,Merlinius conicus
monic3.jpg,"Merlinius conicus
paratype
photograph- | om Powers",,head,400X,,,Merlinius conicus,Scutylenchus,Merlinius,Chromadorea,Rhabditida,Dolichodoridae,Merlinius,Merlinius conicus
mono10.jpg,"Mononchus sp.
juvenile tail 200,
Konza Prairie
Little bluestem
ei © Peter Mullin/2000",juvenile,tail,,Konza Prairie,Little bluestem,Mononchus sp.,Mononchus,Mononchus,Enoplea,Mononchida,Mononchidae,Mononchus,Mononchus sp.
mono11.jpg,"©Peter Mullin/z000
20m
Mononchus sp.
juvenile head 400X
Konza Prairie
Little bluestem",juvenile,head,400X,Konza Prairie,Little bluestem,Mononchus sp.,Mononchus,Mononchus,Enoplea,Mononchida,Mononchidae,Mononchus,Mononchus sp.
mono14.jpg,"© Peter Mullin/2000
204m
Mononchus sp.
juvenile
esophageal junction
400,
Konza Prairie
Little bluestem",juvenile,esophageal junction,400X,Konza Prairie,Little bluestem,Mononchus sp.,Mononchus,Mononchus,Enoplea,Mononchida,Mononchidae,Mononchus,Mononchus sp.
